q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
0.049735,0.998344,0.114764,0.001958,0.889742,0.000653,-239.733865,2.988757,3.000000,
